State,Attraction,Address,City,Zip Code,"Location (Lat, Long)",Rating,Image URL,Category,Opening Hours
MD,Basilica of the National Shrine of the Immaculate Conception,"400 Michigan Avenue Northeast, Washington",Washington,20017,"38.9333675, -77.0006569",4.9,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMbGwiwQ9mbEX5s4NppGLyvazW-Gf_g_XiDlpecSCurUYXsdTK5KdaWL1qorMGv68ueNSFcybPDBniT5nAf_6cILKTcJk9ydnhW4Xyghuc9x_OY2BmpwIFj33V6UdU9NYNFto3oI9RDpRaqKksmYcFIAsgO5YxP6UlgKeYkQjjq2tjw&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, church, place_of_worship, point_of_interest, establishment","Monday: 6:00AM - 6:00PM
Tuesday: 6:00AM - 6:00PM
Wednesday: 6:00AM - 6:00PM
Thursday: 6:00AM - 6:00PM
Friday: 6:00AM - 6:00PM
Saturday: 6:00AM - 6:00PM
Sunday: 6:00AM - 6:00PM"
MD,Smithsonian American Art Museum,"G Street Northwest &, 8th Street Northwest, Washington",Washington,20004,"38.8978934, -77.02306879999999",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNjn36s2AbQJ8v-xGPs-mADHbdKaOQ7OWvvzV7IChZhFIa4vwf6rEClF7kY5PnzPvpua7Zpd_fgmcYlSmGS3joWUsbok1eI9S5zl0kvh7_Nc0OebqEEspYNWGYTfAOIFbD_hd-nQZDkeX6dKGYUIgDrNsF1l_vqnr9BwdRsSQn0wEYJ&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: 11:30AM - 7:00PM
Tuesday: 11:30AM - 7:00PM
Wednesday: 11:30AM - 7:00PM
Thursday: 11:30AM - 7:00PM
Friday: 11:30AM - 7:00PM
Saturday: 11:30AM - 7:00PM
Sunday: 11:30AM - 7:00PM"
MD,Grand Army of the Republic Memorial,Washington,Washington,Washington,"38.8935918, -77.02157989999999",4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMz_geRYKgplt1BJZrn3hWcDVT8upRqWrpd6427cRAgqzAq6Lx9YUnsGcuZUyjcTFq44qe_E3DPmg_5JpLrcPTm2tpFd22zNRxZihXu_fhyJNmo9bsIEgtqPFuvu1WW1Tet4FeY7dj_Af2GJKgfbghdRQDQqn95nHPapwK2pRXZO6hC&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, store, point_of_interest, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
MD,Supreme Court of the United States,"1 First Street Northeast, Washington",Washington,20543,"38.8906424, -77.0044398",4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMpg_d3zByApWfRV87I-AxhcM2HKNWMqnfk8fqHn_yaWbAJVOZ1m7iOTJo9-ZYz3QjgW2R1WHbokZG0bc1suq67SD1UFbqkfnxAQgo1XX9UhJGDUUaD-WVMmW54VVD61n6VV4M3adkWwuWRKzofXUidomprI7vSjbUZvIFLPWgNwWmP&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, courthouse, point_of_interest, establishment","Monday: 9:00AM - 3:00PM
Tuesday: 9:00AM - 3:00PM
Wednesday: 9:00AM - 3:00PM
Thursday: 9:00AM - 3:00PM
Friday: 9:00AM - 3:00PM
Saturday: Closed
Sunday: Closed"
MD,Medieval Times Dinner & Tournament,"7000 Arundel Mills Circle, Hanover",Hanover,21076,"39.15411, -76.7251434",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPCLf9H8Cq8lBPChAFRg8rCFq3DBPwNY-FhE5YRepyHnnaYFi_qJbmcnBpJbmzvpqE0PlvI8MXWrpVTbpsSRCcm5jB4ieTXwXw3GRSvLxhdaPylx0j2zozbGzNPBSC4hW76IqMEXK4UUWXrUNdtKbiTJKIm_pW9UoQMDxYKhr0P0V3c&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, restaurant, food, point_of_interest, establishment","Monday: 10:00AM - 10:00PM
Tuesday: 10:00AM - 10:00PM
Wednesday: 10:00AM - 10:00PM
Thursday: 10:00AM - 10:00PM
Friday: 10:00AM - 10:00PM
Saturday: 10:00AM - 10:00PM
Sunday: 10:00AM - 10:00PM"
MD,Vietnam Veterans Memorial,"5 Henry Bacon Drive Northwest, Washington",Washington,20002,"38.8912933, -77.04771319999999",4.9,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DP_COQHcbbS_tinnQp_vvGzCBHMVgR1UnQuo0I1r8O5yVUxADyETlpLfNkAnFC1ryxpmnJWa3aaun72TMEXiiXbBl74LzAw9k7OdkYQIeU2we0205ae2ghZzOegYmC9un-ZRrsP5U8j7_6So0BPdI_bs-Z3GpydfpjBeK5eTqK1xbuA&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
MD,Six Flags America,"13710 Central Avenue, Bowie",Bowie,20721,"38.9061115, -76.7725825",4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNyUNznZVWSssatUT6pP-V0qkvBsrHea6bexTXa_iEKb2lSw0p_-PUb2Jd2FAuYo0YM7eUEAHxCUlZ8IxXliV36ZPStlz12w3yTv5j7egaFL2ff4vmZSjcK6B50SfmzKzSWmwfGZUx6MlwJdjPGF72XFgijUjZELKyeIxhhVFycI6jd&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, amusement_park, point_of_interest, establishment",N/A
MD,United States National Arboretum,"3501 New York Avenue Northeast, Washington",Washington,20002,"38.91213, -76.9657782",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPjYWEUrlLLkGrfhz2YWv2qodGQxd-3HPoONQGEy140m3mIkz6XDwxjFu2b1pgQ4CWTLAmzW8ksRa8W0_CHXZQc_lkyYhJABnQEWSvBVTIIUgc6cLYgmN33aw7AsZLpciG5y5-EGdXBtAw8zLInYO4QKELJ83FKeQYUxgyhNN_jXuPA&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: 8:00AM - 5:00PM
Tuesday: 8:00AM - 5:00PM
Wednesday: 8:00AM - 5:00PM
Thursday: 8:00AM - 5:00PM
Friday: 8:00AM - 5:00PM
Saturday: 8:00AM - 5:00PM
Sunday: 8:00AM - 5:00PM"
MD,"Hillwood Estate, Museum & Gardens","4155 Linnean Avenue Northwest, Washington",Washington,20008,"38.9436362, -77.0526363",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNhzDrKOESpxaaXNfL-Z0YJw7gDISfkhIhixfSnRYbdSgYPrzmCpZxa-dov3A885UMuR7h27pAP2UStYfhBDzMVAlS_DiDFtZ7XHkHo0PbY2kvGB0VnhGW_Ey7xEjQlqO6OJsTYDKKPbfbl7QOEX5FKSP47sll7-q53MaS4PzGGlF4T&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: Closed
Tuesday: 10:00AM - 5:00PM
Wednesday: 10:00AM - 5:00PM
Thursday: 10:00AM - 5:00PM
Friday: 10:00AM - 5:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 10:00AM - 5:00PM"
MD,Hirshhorn Museum,"Independence Ave SW &, 7th Street Southwest, Washington",Washington,20560,"38.8881608, -77.0229682",4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DN9EfpF8rmfEBZ5pv-WvxBVeln2cO90QTvwUkXnEzdr8IDVhwTXfg5CF_lblmW8MOM691FeML5QIy2SMrVrQb3Mf9FYphno-739NWhjc4FF4nDvzDNRq6kN4OjHEkQsW2frRj5Gi9r53aVZxzseda1rJlyJBZcCmlov_rZ2ZqeUX667&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: 12:00AM - 5:30PM
Tuesday: 10:00AM - 5:30PM
Wednesday: 10:00AM - 5:30PM
Thursday: 10:00AM - 5:30PM
Friday: 10:00AM - 5:30PM
Saturday: 10:00AM - 5:30PM
Sunday: 10:00AM - 5:30PM"
MD,President John F. Kennedy Memorial,"1 Sheridan Drive, Fort Myer",Fort Myer,22211,"38.8815417, -77.0714861",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DO1K4DRhW7077-eWu0ZYqbDmIjNXZ2Fj-Da4IADWAhMDREIJBosGwH-9PWd4IA6vGXnNJIwTPZ4AFR_VE99Qo9PfNQleQD5diSKutMNO7nPW-rYro8JH5RJXScRSVfk2FEXYIg-r9NTqOhzy0-wr8xWBYCLKaPPswykCtE3Yh_kY_a7&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment","Monday: 8:00AM - 5:00PM
Tuesday: 8:00AM - 5:00PM
Wednesday: 8:00AM - 5:00PM
Thursday: 8:00AM - 5:00PM
Friday: 8:00AM - 5:00PM
Saturday: 8:00AM - 5:00PM
Sunday: 8:00AM - 5:00PM"
MD,Maryland Science Center,"601 Light Street, Baltimore",Baltimore,21230,"39.28141490000001, -76.61191699999999",4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMhQxGGfbwTkkq0uXFMuPz8Vhw2u1THTI945J84bEloTl655VV8YtwkD_GFTfAeOAClkYEUDn_fElSPEyTlTvbmvm5xwki02u7EgXgFRv6eu9Lp-6ln_KBGrHC9ltwXTKAkNv_TRKqYGej2qE29PKyxUmz0qftt382P70U_PO0y7NuO&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: Closed
Tuesday: 10:00AM - 4:00PM
Wednesday: 10:00AM - 4:00PM
Thursday: 10:00AM - 4:00PM
Friday: 10:00AM - 4:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 10:00AM - 5:00PM"
MD,The Walters Art Museum,Baltimore,Baltimore,21201,"39.296425, -76.61649849999999",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOrZ1uQXS4_Zou5HfScGpaHcLcuXxdIUJtmDfK1jf66Nm43f6ehfOyhtn9X_q5flS9zWzVnf8I1UEZKEzsgd13CErw8WF_bCXMhtDo7gUAIfYVBPccabQN0VErkq8iyLUvINpvxPlULMaZMa3c4NqPFJfn0xECTcNRA2xnciaaLfBjg&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: Closed
Tuesday: Closed
Wednesday: 10:00AM - 5:00PM
Thursday: 1:00AM - 8:00PM
Friday: 10:00AM - 5:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 10:00AM - 5:00PM"
MD,Sandy Point State Park,"1100 East College Parkway, Annapolis",Annapolis,21409,"39.01923529999999, -76.4040354",4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DO_bie8k-TTOCvtsA9_7R5YhO3_LolxGAMoxDEiKw47zqFHmlKotHMQRL5Y1dqbBl2X692JEX2Y7jVFo1XRqOKbjb-IHHMynKZXKV5vNK4C4lrDmUe7KFUNnxrRMs-ZYG_na0Dl2c7J5MDlSCCwsuWWE6HuaihkmkbvIzpNu8hZ7pqN&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment",N/A
MD,The Pentagon,Washington,Washington,,"38.8718568, -77.0562669",4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOA1qZlXyDr51iRiVMf0UEUP9uiy3YByRXTCj9dpFJCbZIN9bQXQxVpTwt6U-vzba00bESyBKi48KULOZnlPoke0HoBRv62qLwoXnrKhHlIxZVAymf6p61rrA37wNWSJ3FrmW8AzfXqd4u7O9iJQJtc58W6CdPgLZkMHw_oa-IFsUM&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, local_government_office, point_of_interest, establishment","Monday: 9:00AM - 4:00PM
Tuesday: 9:00AM - 4:00PM
Wednesday: 9:00AM - 4:00PM
Thursday: 9:00AM - 4:00PM
Friday: 9:00AM - 4:00PM
Saturday: Closed
Sunday: Closed"
MD,The U.S. Capitol Visitor Center,"First Street Southeast, Washington",Washington,20515,"38.8898189, -77.00864039999999",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPuspRvW4aLohizD4_XIDULeJz-JYGhGuMQ0Aa0CsojSA7vDtY0RNIH1vpVUL9RKQSrcFea7oHlKh5q9wgFfwoFnwlKhDw3K33YCktSp9e-ckPxX1kg-plhV0nmVfO5sY0WkSbjxt9kVtgw25d3BL30sok_lJ8WqMnWberRNDi5azYZ&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, travel_agency, point_of_interest, establishment","Monday: 8:30AM - 4:30PM
Tuesday: 8:30AM - 4:30PM
Wednesday: 8:30AM - 4:30PM
Thursday: 8:30AM - 4:30PM
Friday: 8:30AM - 4:30PM
Saturday: 8:30AM - 4:30PM
Sunday: Closed"
MD,The Adventure Park at Sandy Spring,"16701 Norwood Road, Sandy Spring",Sandy Spring,20860,"39.13132330000001, -77.02743079999999",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOE0KXGaMSzpRFZUNidbNF3cDQeDptDRdA7q49SWDkBzELtfzlbGSO_Zpb6WJNmG7hJsvla0JQUfN5gGocOHnxUDVefcHuCW71LqIjKFaWn3lkmcWPrD8SE1AG0ljp-M6rX89CBkF_Ld_mwVOFPg62O9PQXPmuIjLXX8OiFuXq6m_sl&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, park, point_of_interest, establishment","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 3:00AM - 10:00PM
Saturday: 9:00AM - 10:00PM
Sunday: 9:00AM - 7:00PM"
MD,Duke Ellington Memorial Bridge,"2601 Woodley Place Northwest, Washington",Washington,20008,"38.9233428, -77.0485121",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOFTmTU-SXokIqYU6P3VwdklXlVK-CXRBwUxqZLQ3AQba864qYN1-b8cvUTe5sUsq0yx7He9S4DSETNj-fArqRY8aPEZnMhoZQD6ZUIBZ1Df5f30tPSXdDUqTGei8ajSJpijXpBQHFt0lceKLBrHKTTbQxbMahTAPgGnc5KyoUbFOhE&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
MD,ガーフィールド記念碑,"2436 Rayburn House Office Building, Washington",Washington,20004,"38.8889922, -77.0123275",4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DN7vkJheo_CLABczAwA93Gm2ajsqzAA4yqSZxxEPJcwg8N1c5_3S5FHoABFKuPPsxsUAPVleb-qXqm37DDNxhR6pDPrEqT78imq9Snm8nLfpNqva0MgV7JWDuTR2dFNqIbihJGLE1yWJlB6mgXVje7qC9xiS-7D_STqvlonZkd-s4V2&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
MD,Francis Scott Key Memorial Bridge,Washington,Washington,20007,"38.9023677, -77.0699394",4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DO_SmKW6ktl-O7bU4KrmPLH15DmHVKr1yRKyzOFU1G2HM2RBJaO_WUMIjeGb-XDTgc9BG5m5jplXVbLSSRuic2YcI-oIvJpHuxrkl8vryPZ-mZNSeREUh9r87hIE4Pawdk3ec8C3cE_KHKoZQRhJVchnGJ-3f6sqccEklx-0UPo68v_&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, point_of_interest, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
MD,Clark's Elioak Farm,"10500 Clarksville Pike, Ellicott City",Ellicott City,21042,"39.23644669999999, -76.8766455",4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMJvFgahWOR7ai8nt2uK0f8iACvgtNpRtDzZ5_W5wuN-QMP1oYXAOYB_4sS9O3xDay3YuWLlrmgGSu1qePJz0ttzPikyZNI52j1HYRCo36YcC01P4ZBuH1gdD9BqKf9RLKx02JR6H5xrcNqJR62UErI1YSUOtQTO3n9cBns5gEYBcmS&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, zoo, food, point_of_interest, store, establishment","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 10:00AM - 5:30PM
Sunday: 10:00AM - 5:30PM"
MD,Fort McHenry National Monument and Historic Shrine,"2400 East Fort Avenue, Baltimore",Baltimore,21230,"39.26410070000001, -76.58064139999999",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNLOUUdBKfydovjIV9CrBSfweJh7mQImgx2CSk4RivjPg0VINJ3ZkgOwgem6ABaCIa7LqBWxjhNn6k5GeCXgANvdFS2P5F480cTVnAcEsPTAOT1AQuJpY9R4uSLo6VBrQUytunAYSqnlPYuvySlqMe588jhjMvo-flI_LCPpH7N6RXt&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"park, tourist_attraction, point_of_interest, establishment","Monday: 9:00AM - 5:00PM
Tuesday: 9:00AM - 5:00PM
Wednesday: 9:00AM - 5:00PM
Thursday: 9:00AM - 5:00PM
Friday: 9:00AM - 5:00PM
Saturday: 9:00AM - 5:00PM
Sunday: 9:00AM - 5:00PM"
MD,International Spy Museum,"700 L'Enfant Plaza Southwest, Washington",Washington,20024,"38.8841419, -77.0255748",4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOmPMDn7SUS4KTuvOm3P-X6bNbHqx92do6KIEdl84ZB79n-dkeS4vrNT7PD0ujcwpoMv-sIyLqziJly8o7CC2wGvsHqDFyNRb7EvXzROva2e3B3QMYA91VnzOVQ8TPjQU9p2ietZl5s4r8BuiIqAZce5uLfBM43PaNrguX4LPanDMih&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"museum, tourist_attraction, point_of_interest, establishment","Monday: 10:00AM - 6:00PM
Tuesday: 10:00AM - 6:00PM
Wednesday: 10:00AM - 6:00PM
Thursday: 10:00AM - 6:00PM
Friday: 10:00AM - 6:00PM
Saturday: 9:00AM - 7:00PM
Sunday: 9:00AM - 6:00PM"
MA,Woodford Street Historic District,Worcester,Worcester,1604,"42.245135, -71.79056460000001",4,N/A,"tourist_attraction, point_of_interest, establishment",N/A
MA,Fenway Park,"4 Jersey Street, Boston",Boston,2215,"42.3466764, -71.0972178",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNjdUYBYaVIQCmr0UJqMUaa3YBDJ1mhdTBHEURUugYHhmq_ZitPxgH-nFGelocMAQPiucOcX_UjMvvt_z1cbGvf7f85wO7Qy8cvg9fdKGb4b-s5BXSB1drPqicpMintZltviPvfONvE_Ezn1MGGydzoPQgrUefQS9BOVqYnpIeGd86p&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"stadium, tourist_attraction, point_of_interest, establishment",N/A
MA,Isabella Stewart Gardner Museum,"25 Evans Way, Boston",Boston,2115,"42.3381442, -71.0990577",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DMo_m7IDXLrxiCs5NQdeYnb3YRJFnWN48Jzk2blSO7pEReXIp3dDvgyNawOtdf2qPw2HH9CWVKK3shxU8z0MtdiYLeM2k8a0JSo4M8Kq76O7ENJGQiSgtzynp_dnMyBSa7QOfwIA4w_vEQhLv5S9PfsmTlhIulcPnQWMcgGU8NLlBoX&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: 11:00AM - 5:00PM
Tuesday: Closed
Wednesday: 11:00AM - 5:00PM
Thursday: 11:00AM - 9:00PM
Friday: 11:00AM - 5:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 10:00AM - 5:00PM"
MA,"Museum of Fine Arts, Boston","465 Huntington Avenue, Boston",Boston,2115,"42.339381, -71.094048",4.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNPjgIjuEOA2aVW0c5wN7F0N2R9fz2iQY4DBWqnzL1BIOB9PNrAVHmL4ywziR1uB9TKofKJT8lZ1b9uj2brk5SFMBHxiKUS6VMg_8DhYOU2gjPPOg4ukCJ1Q7NdqxMsW5lOrB8MXbTKRrr2Y2J0pr217RsZ5nLlq7nQIhrQJclSNR2g&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: 10:00AM - 5:00PM
Tuesday: Closed
Wednesday: 10:00AM - 5:00PM
Thursday: 10:00AM - 10:00PM
Friday: 10:00AM - 10:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 10:00AM - 5:00PM"
MA,Boston Children's Museum,"308 Congress Street, Boston",Boston,2210,"42.3519736, -71.04968389999999",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DOAGi1BeirNRluC-mS7-uy9nDipvD7qx7L6xNmtRF-HBCf7Ca-PgljOk-8GsHI6yGd-QxSwi3fqXMGUc8Cvpp_swmXoMreGbQXf_zcH54rmo3yLNpa1bLIt0MkbLyPIBludD2FX69RnQrz6iVje653SOkCo9xBZ6NqhO-1cOUCOgXpS&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: Closed
Tuesday: Closed
Wednesday: 9:00AM - 4:00PM
Thursday: 9:00AM - 4:00PM
Friday: 9:00AM - 4:00PM
Saturday: 9:00AM - 4:00PM
Sunday: 9:00AM - 4:00PM"
MA,Nashoba Valley Ski Area,"79 Powers Road, Westford",Westford,1886,"42.5425766, -71.4448687",4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPg0PY_3FXnf5Gddake6EKzxm9s3GPWo6vYDJhBKxBp47C1amR_aK9QEeho9xjqJoU71pCe6xS1ptj1NL4SluCCvw1sPtIAY93V1vd8uLZ7YP0ajbsf_q3B40nfBlJVheOtY0c3o9afkuXXYmLSkocEbGYc2YwHS9RXnWmyV9z0kk_J&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, restaurant, food, point_of_interest, store, establishment","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 9:00AM - 9:00PM
Sunday: 9:00AM - 5:00PM"
MA,Museum of Science,"1 Science Park, Boston",Boston,2114,"42.367714, -71.0709771",4.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DP0_zIvIouofxNnDMYgyzVv4ZRk_5g1haRfYsDJE_nXHHL93NTFoME8PU7sVIBJuTWEFqV1P-uY07p39lwHgNtONJkRFzVGIpSdTsGBaXTw5dRYBvDybam9W68ePkXYIigebeg31XZkUhn7VgGf5t-rUPWk_IqZH1vLcCR0BjSWrK5B&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"museum, tourist_attraction, point_of_interest, establishment","Monday: 9:00AM - 5:00PM
Tuesday: 9:00AM - 5:00PM
Wednesday: 9:00AM - 5:00PM
Thursday: 9:00AM - 5:00PM
Friday: 9:00AM - 5:00PM
Saturday: 9:00AM - 5:00PM
Sunday: 9:00AM - 5:00PM"
MA,New England Aquarium,"1 Central Wharf, Boston",Boston,2110,"42.3592478, -71.0491475",4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DPtyuivGSNi52_Py81mBhqu0rgH3Nn3CfXTXcU6d0AWszIfbpjpjV8p7p7pfMy2prtLK79xlPl4noxRHYlRll3mYPdiq4l0pwjRzvdyT0lCfXyWC8EfssWW8P2nWT8CnBZ95y-y3xN-TASJuEc1syRv_Atq0mbfePps_k-5mRKZhbH1&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"aquarium, tourist_attraction, point_of_interest, establishment","Monday: 9:00AM - 5:00PM
Tuesday: 9:00AM - 5:00PM
Wednesday: 9:00AM - 5:00PM
Thursday: 9:00AM - 5:00PM
Friday: 9:00AM - 5:00PM
Saturday: 9:00AM - 6:00PM
Sunday: 9:00AM - 6:00PM"
MA,Institute of Contemporary Art,"25 Harbor Shore Drive, Boston",Boston,2210,"42.3528151, -71.0432778",4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AdCG2DNjX7AM3GFLs6dx7qBEGtAt6uDJ8zlPbUtk2bxudzbNgWniCtn3Lk9baVWkAhNla1KH1vPYrQQ7t3-QvJrrlmlussyxKg0qiYU9XQjs7s2OKe5mW5vfkJmlebD199yp421kuZ2kgHHi7vgOTJ6yzYlpN9N9pj9oBFlEQXsw0y9Us6bQ&key=AIzaSyDUWF6pbgXjfbaIBw8oD1rAhzQRejvsDRE,"tourist_attraction, museum, point_of_interest, establishment","Monday: Closed
Tuesday: 10:00AM - 5:00PM
Wednesday: 10:00AM - 5:00PM
Thursday: 10:00AM - 9:00PM
Friday: 10:00AM - 9:00PM
Saturday: 10:00AM - 5:00PM
Sunday: 10:00AM - 5:00PM"
